,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,district,fullname,lat,lng,local,name,region
7997,7997.0,7997.0,7997.0,7997.0,7997.0,7997.0,7997.0,7997.0,7997.0,普陀,普陀区曹杨五村(杏梅园),31.240646,121.41346499999999,"{'lng': 121.413465, 'lat': 31.240646}",曹杨五村(杏梅园),曹杨
7998,7998.0,7998.0,7998.0,7998.0,7998.0,7998.0,7998.0,7998.0,7998.0,普陀,普陀区杏园,31.244343,121.40912,"{'lng': 121.40912, 'lat': 31.244343}",杏园,曹杨
7999,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,普陀,普陀区泰富苑,31.239264000000002,121.41603799999999,"{'lng': 121.416038, 'lat': 31.239264}",泰富苑,曹杨
8000,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,普陀,普陀区东元大楼,31.246329,121.41941399999999,"{'lng': 121.419414, 'lat': 31.246329}",东元大楼,曹杨
8001,8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,普陀,普陀区梅岭支路85弄,31.242040999999997,121.41701100000002,"{'lng': 121.417011, 'lat': 31.242041}",梅岭支路85弄,曹杨
8002,8002.0,8002.0,8002.0,8002.0,8002.0,8002.0,8002.0,8002.0,8002.0,普陀,普陀区曹杨五村(南岭园),31.241157,121.415559,"{'lng': 121.415559, 'lat': 31.241157}",曹杨五村(南岭园),曹杨
8003,8003.0,8003.0,8003.0,8003.0,8003.0,8003.0,8003.0,8003.0,8003.0,普陀,普陀区曹杨四村(枣阳园),31.243196,121.410395,"{'lng': 121.410395, 'lat': 31.243196}",曹杨四村(枣阳园),曹杨
8004,8004.0,8004.0,8004.0,8004.0,8004.0,8004.0,8004.0,8004.0,8004.0,普陀,普陀区恒陇丽晶公寓,31.239416,121.417302,"{'lng': 121.417302, 'lat': 31.239416}",恒陇丽晶公寓,曹杨
8005,8005.0,8005.0,8005.0,8005.0,8005.0,8005.0,8005.0,8005.0,8005.0,普陀,普陀区曹杨四村(兰花园),31.242558000000002,121.41338799999998,"{'lng': 121.413388, 'lat': 31.242558}",曹杨四村(兰花园),曹杨
8006,8006.0,8006.0,8006.0,8006.0,8006.0,8006.0,8006.0,8006.0,8006.0,普陀,普陀区万都花园(普陀),31.240270000000002,121.41073899999999,"{'lng': 121.410739, 'lat': 31.24027}",万都花园(普陀),曹杨
8007,8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,普陀,普陀区香山苑,31.2429,121.411026,"{'lng': 121.411026, 'lat': 31.2429}",香山苑,曹杨
8008,8008.0,8008.0,8008.0,8008.0,8008.0,8008.0,8008.0,8008.0,8008.0,普陀,普陀区安居兰庭,31.249132,121.40991499999998,"{'lng': 121.409915, 'lat': 31.249132}",安居兰庭,曹杨
8009,8009.0,8009.0,8009.0,8009.0,8009.0,8009.0,8009.0,8009.0,8009.0,普陀,普陀区花溪园,31.263742999999998,121.398443,"{'lng': 121.398443, 'lat': 31.263743}",花溪园,曹杨
8010,8010.0,8010.0,8010.0,8010.0,8010.0,8010.0,8010.0,8010.0,8010.0,普陀,普陀区曹杨六村,31.244063,121.421051,"{'lng': 121.421051, 'lat': 31.244063}",曹杨六村,曹杨
8011,8011.0,8011.0,8011.0,8011.0,8011.0,8011.0,8011.0,8011.0,8011.0,普陀,普陀区曹杨五村(芙蓉园),31.239438,121.412182,"{'lng': 121.412182, 'lat': 31.239438}",曹杨五村(芙蓉园),曹杨
8012,8012.0,8012.0,8012.0,8012.0,8012.0,8012.0,8012.0,8012.0,8012.0,普陀,普陀区棠浦路101号,31.245404999999998,121.412582,"{'lng': 121.412582, 'lat': 31.245405}",棠浦路101号,曹杨
8013,8013.0,8013.0,8013.0,8013.0,8013.0,8013.0,8013.0,8013.0,8013.0,普陀,普陀区曹杨一村,31.246979,121.414578,"{'lng': 121.414578, 'lat': 31.246979}",曹杨一村,曹杨
8014,8014.0,8014.0,8014.0,8014.0,8014.0,8014.0,8014.0,8014.0,8014.0,普陀,普陀区联农大厦,31.24713400000001,121.41838899999999,"{'lng': 121.418389, 'lat': 31.247134}",联农大厦,曹杨
8015,8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,普陀,普陀区嘉安大厦,31.250253999999998,121.40700000000001,"{'lng': 121.407, 'lat': 31.250254}",嘉安大厦,曹杨
8016,8016.0,8016.0,8016.0,8016.0,8016.0,8016.0,8016.0,8016.0,8016.0,普陀,普陀区沙田新苑,31.243739,121.419423,"{'lng': 121.419423, 'lat': 31.243739}",沙田新苑,曹杨
8017,8017.0,8017.0,8017.0,8017.0,8017.0,8017.0,8017.0,8017.0,8017.0,普陀,普陀区曹杨路1113号,31.250457,121.415522,"{'lng': 121.415522, 'lat': 31.250457}",曹杨路1113号,曹杨
8018,8018.0,8018.0,8018.0,8018.0,8018.0,8018.0,8018.0,8018.0,8018.0,普陀,普陀区曹杨君悦苑,31.245614,121.41948799999999,"{'lng': 121.419488, 'lat': 31.245614}",曹杨君悦苑,曹杨
8019,8019.0,8019.0,8019.0,8019.0,8019.0,8019.0,8019.0,8019.0,8019.0,普陀,普陀区五星公寓,31.24056,121.416829,"{'lng': 121.416829, 'lat': 31.24056}",五星公寓,曹杨
8020,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,普陀,普陀区曹杨四村(兰花大楼),31.243554,121.413671,"{'lng': 121.413671, 'lat': 31.243554}",曹杨四村(兰花大楼),曹杨
8021,8021.0,8021.0,8021.0,8021.0,8021.0,8021.0,8021.0,8021.0,8021.0,普陀,普陀区曹杨华庭,31.243839,121.411608,"{'lng': 121.411608, 'lat': 31.243839}",曹杨华庭,曹杨
8022,8022.0,8022.0,8022.0,8022.0,8022.0,8022.0,8022.0,8022.0,8022.0,奉贤,奉贤区鸿宝一村(北区),30.996349,121.436026,"{'lng': 121.436026, 'lat': 30.996349}",鸿宝一村(北区),西渡
8023,8023.0,8023.0,8023.0,8023.0,8023.0,8023.0,8023.0,8023.0,8023.0,奉贤,奉贤区新南家园,30.99892100000001,121.45200200000001,"{'lng': 121.452002, 'lat': 30.998921}",新南家园,西渡
8024,8024.0,8024.0,8024.0,8024.0,8024.0,8024.0,8024.0,8024.0,8024.0,奉贤,奉贤区鸿宝一村(南区),30.996349,121.436026,"{'lng': 121.436026, 'lat': 30.996349}",鸿宝一村(南区),西渡
8025,8025.0,8025.0,8025.0,8025.0,8025.0,8025.0,8025.0,8025.0,8025.0,奉贤,奉贤区文怡花园,31.000132,121.44498999999999,"{'lng': 121.44499, 'lat': 31.000132}",文怡花园,西渡
8026,8026.0,8026.0,8026.0,8026.0,8026.0,8026.0,8026.0,8026.0,8026.0,奉贤,奉贤区水岸家苑,30.991808000000002,121.43784699999999,"{'lng': 121.437847, 'lat': 30.991808}",水岸家苑,西渡
8027,8027.0,8027.0,8027.0,8027.0,8027.0,8027.0,8027.0,8027.0,8027.0,奉贤,奉贤区鸿宝二村,30.994993,121.43696299999999,"{'lng': 121.436963, 'lat': 30.994993}",鸿宝二村,西渡
8028,8028.0,8028.0,8028.0,8028.0,8028.0,8028.0,8028.0,8028.0,8028.0,奉贤,奉贤区陈湾小区,30.965998,121.454447,"{'lng': 121.454447, 'lat': 30.965998}",陈湾小区,西渡
8029,8029.0,8029.0,8029.0,8029.0,8029.0,8029.0,8029.0,8029.0,8029.0,奉贤,奉贤区果园小区,30.991518,121.44186100000002,"{'lng': 121.441861, 'lat': 30.991518}",果园小区,西渡
8030,8030.0,8030.0,8030.0,8030.0,8030.0,8030.0,8030.0,8030.0,8030.0,奉贤,奉贤区闸园新村,31.001571000000002,121.44001399999999,"{'lng': 121.440014, 'lat': 31.001571}",闸园新村,西渡
8031,8031.0,8031.0,8031.0,8031.0,8031.0,8031.0,8031.0,8031.0,8031.0,奉贤,奉贤区浦江花园,30.994513,121.44063,"{'lng': 121.44063, 'lat': 30.994513}",浦江花园,西渡
8032,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,奉贤,奉贤区祥和花园,30.997698,121.442495,"{'lng': 121.442495, 'lat': 30.997698}",祥和花园,西渡
8033,8033.0,8033.0,8033.0,8033.0,8033.0,8033.0,8033.0,8033.0,8033.0,奉贤,奉贤区巨龙台湾城,30.989862,121.43874199999999,"{'lng': 121.438742, 'lat': 30.989862}",巨龙台湾城,西渡
8034,8034.0,8034.0,8034.0,8034.0,8034.0,8034.0,8034.0,8034.0,8034.0,奉贤,奉贤区水闸小区,30.998159,121.43919299999999,"{'lng': 121.439193, 'lat': 30.998159}",水闸小区,西渡
8035,8035.0,8035.0,8035.0,8035.0,8035.0,8035.0,8035.0,8035.0,8035.0,奉贤,奉贤区澳洲国际花园(公寓),30.990540999999997,121.4338,"{'lng': 121.4338, 'lat': 30.990541}",澳洲国际花园(公寓),西渡
8036,8036.0,8036.0,8036.0,8036.0,8036.0,8036.0,8036.0,8036.0,8036.0,奉贤,奉贤区闸园二村,31.002917999999998,121.44139799999999,"{'lng': 121.441398, 'lat': 31.002918}",闸园二村,西渡
8037,8037.0,8037.0,8037.0,8037.0,8037.0,8037.0,8037.0,8037.0,8037.0,奉贤,奉贤区水泥新村,31.00126400000001,121.439692,"{'lng': 121.439692, 'lat': 31.001264}",水泥新村,西渡
8038,8038.0,8038.0,8038.0,8038.0,8038.0,8038.0,8038.0,8038.0,8038.0,奉贤,奉贤区紫菊新苑,30.997764,121.44580800000001,"{'lng': 121.445808, 'lat': 30.997764}",紫菊新苑,西渡
8039,8039.0,8039.0,8039.0,8039.0,8039.0,8039.0,8039.0,8039.0,8039.0,奉贤,奉贤区金都雅苑(公寓),30.995825,121.452753,"{'lng': 121.452753, 'lat': 30.995825}",金都雅苑(公寓),西渡
8040,8040.0,8040.0,8040.0,8040.0,8040.0,8040.0,8040.0,8040.0,8040.0,奉贤,奉贤区乐康苑,30.970009,121.44193700000001,"{'lng': 121.441937, 'lat': 30.970009}",乐康苑,西渡
8041,8041.0,8041.0,8041.0,8041.0,8041.0,8041.0,8041.0,8041.0,8041.0,奉贤,奉贤区水帘洞小区,30.915121999999997,121.56064199999999,"{'lng': 121.560642, 'lat': 30.915122}",水帘洞小区,西渡
8042,8042.0,8042.0,8042.0,8042.0,8042.0,8042.0,8042.0,8042.0,8042.0,奉贤,奉贤区闸园新村别墅,30.998421,121.44265,"{'lng': 121.44265, 'lat': 30.998421}",闸园新村别墅,西渡
8043,8043.0,8043.0,8043.0,8043.0,8043.0,8043.0,8043.0,8043.0,8043.0,奉贤,奉贤区连城一号,30.915121999999997,121.56064199999999,"{'lng': 121.560642, 'lat': 30.915122}",连城一号,西渡
8044,8044.0,8044.0,8044.0,8044.0,8044.0,8044.0,8044.0,8044.0,8044.0,奉贤,奉贤区希都公寓,31.002296,121.43693600000002,"{'lng': 121.436936, 'lat': 31.002296}",希都公寓,西渡
8045,8045.0,8045.0,8045.0,8045.0,8045.0,8045.0,8045.0,8045.0,8045.0,奉贤,奉贤区鸿宝二村(别墅),30.994993,121.43696299999999,"{'lng': 121.436963, 'lat': 30.994993}",鸿宝二村(别墅),西渡
8046,8046.0,8046.0,8046.0,8046.0,8046.0,8046.0,8046.0,8046.0,8046.0,奉贤,奉贤区紫竹苑(奉贤),30.998355,121.44596999999999,"{'lng': 121.44597, 'lat': 30.998355}",紫竹苑(奉贤),西渡
8047,8047.0,8047.0,8047.0,8047.0,8047.0,8047.0,8047.0,8047.0,8047.0,奉贤,奉贤区菊花苑,30.997562,121.44479199999999,"{'lng': 121.444792, 'lat': 30.997562}",菊花苑,西渡
8048,8048.0,8048.0,8048.0,8048.0,8048.0,8048.0,8048.0,8048.0,8048.0,奉贤,奉贤区金都雅苑(别墅),30.995825,121.452753,"{'lng': 121.452753, 'lat': 30.995825}",金都雅苑(别墅),西渡
8049,8049.0,8049.0,8049.0,8049.0,8049.0,8049.0,8049.0,8049.0,8049.0,奉贤,奉贤区康发小区,30.801311,121.42720700000001,"{'lng': 121.427207, 'lat': 30.801311}",康发小区,西渡
8050,8050.0,8050.0,8050.0,8050.0,8050.0,8050.0,8050.0,8050.0,8050.0,奉贤,奉贤区肖塘新村,30.967771999999997,121.450832,"{'lng': 121.450832, 'lat': 30.967772}",肖塘新村,西渡
8051,8051.0,8051.0,8051.0,8051.0,8051.0,8051.0,8051.0,8051.0,8051.0,奉贤,奉贤区大桥公寓,31.000666,121.449647,"{'lng': 121.449647, 'lat': 31.000666}",大桥公寓,西渡
8052,8052.0,8052.0,8052.0,8052.0,8052.0,8052.0,8052.0,8052.0,8052.0,奉贤,奉贤区鸿吉苑,30.992421999999998,121.43658799999999,"{'lng': 121.436588, 'lat': 30.992422}",鸿吉苑,西渡
8053,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,奉贤,奉贤区弯弯新村,30.967233,121.45361799999999,"{'lng': 121.453618, 'lat': 30.967233}",弯弯新村,西渡
8054,8054.0,8054.0,8054.0,8054.0,8054.0,8054.0,8054.0,8054.0,8054.0,奉贤,奉贤区北虹新村,30.970371999999998,121.450423,"{'lng': 121.450423, 'lat': 30.970372}",北虹新村,西渡
8055,8055.0,8055.0,8055.0,8055.0,8055.0,8055.0,8055.0,8055.0,8055.0,奉贤,奉贤区鸿宝新村,30.99897,121.436872,"{'lng': 121.436872, 'lat': 30.99897}",鸿宝新村,西渡
8056,8056.0,8056.0,8056.0,8056.0,8056.0,8056.0,8056.0,8056.0,8056.0,奉贤,奉贤区扶栏新村,31.001744,121.452735,"{'lng': 121.452735, 'lat': 31.001744}",扶栏新村,西渡
8057,8057.0,8057.0,8057.0,8057.0,8057.0,8057.0,8057.0,8057.0,8057.0,普陀,普陀区梅川四街坊,31.261492999999998,121.344927,"{'lng': 121.344927, 'lat': 31.261493}",梅川四街坊,长征
8058,8058.0,8058.0,8058.0,8058.0,8058.0,8058.0,8058.0,8058.0,8058.0,普陀,普陀区真源小区,31.245294,121.38650600000001,"{'lng': 121.386506, 'lat': 31.245294}",真源小区,长征
8059,8059.0,8059.0,8059.0,8059.0,8059.0,8059.0,8059.0,8059.0,8059.0,普陀,普陀区象源丽都,31.241488,121.38458200000001,"{'lng': 121.384582, 'lat': 31.241488}",象源丽都,长征
8060,8060.0,8060.0,8060.0,8060.0,8060.0,8060.0,8060.0,8060.0,8060.0,普陀,普陀区金江家园,31.238846999999996,121.37102900000001,"{'lng': 121.371029, 'lat': 31.238847}",金江家园,长征
8061,8061.0,8061.0,8061.0,8061.0,8061.0,8061.0,8061.0,8061.0,8061.0,普陀,普陀区金莲坊,31.263742999999998,121.398443,"{'lng': 121.398443, 'lat': 31.263743}",金莲坊,长征
8062,8062.0,8062.0,8062.0,8062.0,8062.0,8062.0,8062.0,8062.0,8062.0,普陀,普陀区丽和苑,31.242182,121.38831499999999,"{'lng': 121.388315, 'lat': 31.242182}",丽和苑,长征
8063,8063.0,8063.0,8063.0,8063.0,8063.0,8063.0,8063.0,8063.0,8063.0,普陀,普陀区新长征花苑,31.240882,121.37943500000002,"{'lng': 121.379435, 'lat': 31.240882}",新长征花苑,长征
8064,8064.0,8064.0,8064.0,8064.0,8064.0,8064.0,8064.0,8064.0,8064.0,普陀,普陀区梅六小区,31.247816999999998,121.39365500000001,"{'lng': 121.393655, 'lat': 31.247817}",梅六小区,长征
8065,8065.0,8065.0,8065.0,8065.0,8065.0,8065.0,8065.0,8065.0,8065.0,普陀,普陀区金沙雅苑(四期),31.245524,121.373579,"{'lng': 121.373579, 'lat': 31.245524}",金沙雅苑(四期),长征
8066,8066.0,8066.0,8066.0,8066.0,8066.0,8066.0,8066.0,8066.0,8066.0,普陀,普陀区金沙雅苑(一期),31.245524,121.373579,"{'lng': 121.373579, 'lat': 31.245524}",金沙雅苑(一期),长征
8067,8067.0,8067.0,8067.0,8067.0,8067.0,8067.0,8067.0,8067.0,8067.0,普陀,普陀区祥和名邸(公寓),31.248178999999997,121.38362,"{'lng': 121.38362, 'lat': 31.248179}",祥和名邸(公寓),长征
8068,8068.0,8068.0,8068.0,8068.0,8068.0,8068.0,8068.0,8068.0,8068.0,普陀,普陀区泾阳家园,31.243725,121.37169899999999,"{'lng': 121.371699, 'lat': 31.243725}",泾阳家园,长征
8069,8069.0,8069.0,8069.0,8069.0,8069.0,8069.0,8069.0,8069.0,8069.0,普陀,普陀区广德苑,31.251575,121.37539699999999,"{'lng': 121.375397, 'lat': 31.251575}",广德苑,长征
8070,8070.0,8070.0,8070.0,8070.0,8070.0,8070.0,8070.0,8070.0,8070.0,普陀,普陀区金沙雅苑(三期),31.245524,121.373579,"{'lng': 121.373579, 'lat': 31.245524}",金沙雅苑(三期),长征
8071,8071.0,8071.0,8071.0,8071.0,8071.0,8071.0,8071.0,8071.0,8071.0,普陀,普陀区运旺新村阳光世家,31.248119,121.38041399999999,"{'lng': 121.380414, 'lat': 31.248119}",运旺新村阳光世家,长征
8072,8072.0,8072.0,8072.0,8072.0,8072.0,8072.0,8072.0,8072.0,8072.0,普陀,普陀区东旺公寓,31.251026,121.38733,"{'lng': 121.38733, 'lat': 31.251026}",东旺公寓,长征
8073,8073.0,8073.0,8073.0,8073.0,8073.0,8073.0,8073.0,8073.0,8073.0,普陀,普陀区东旺家苑,31.249406,121.38140600000001,"{'lng': 121.381406, 'lat': 31.249406}",东旺家苑,长征
8074,8074.0,8074.0,8074.0,8074.0,8074.0,8074.0,8074.0,8074.0,8074.0,普陀,普陀区建德花园牡丹苑,31.238484999999997,121.368293,"{'lng': 121.368293, 'lat': 31.238485}",建德花园牡丹苑,长征
8075,8075.0,8075.0,8075.0,8075.0,8075.0,8075.0,8075.0,8075.0,8075.0,普陀,普陀区建德花园海棠苑,31.243107000000002,121.368794,"{'lng': 121.368794, 'lat': 31.243107}",建德花园海棠苑,长征
8076,8076.0,8076.0,8076.0,8076.0,8076.0,8076.0,8076.0,8076.0,8076.0,普陀,普陀区建德花园玫瑰苑(公寓),31.240598,121.367449,"{'lng': 121.367449, 'lat': 31.240598}",建德花园玫瑰苑(公寓),长征
8077,8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,普陀,普陀区泰宸苑,31.246571999999997,121.37088100000001,"{'lng': 121.370881, 'lat': 31.246572}",泰宸苑,长征
8078,8078.0,8078.0,8078.0,8078.0,8078.0,8078.0,8078.0,8078.0,8078.0,普陀,普陀区建德花园紫荆苑,31.24374000000001,121.366725,"{'lng': 121.366725, 'lat': 31.24374}",建德花园紫荆苑,长征
8079,8079.0,8079.0,8079.0,8079.0,8079.0,8079.0,8079.0,8079.0,8079.0,普陀,普陀区星梅花苑,31.249885,121.39495,"{'lng': 121.39495, 'lat': 31.249885}",星梅花苑,长征
8080,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,普陀,普陀区金沙嘉年华,31.248886,121.37391399999998,"{'lng': 121.373914, 'lat': 31.248886}",金沙嘉年华,长征
8081,8081.0,8081.0,8081.0,8081.0,8081.0,8081.0,8081.0,8081.0,8081.0,普陀,普陀区祥和家园,31.252788,121.386472,"{'lng': 121.386472, 'lat': 31.252788}",祥和家园,长征
8082,8082.0,8082.0,8082.0,8082.0,8082.0,8082.0,8082.0,8082.0,8082.0,普陀,普陀区嘉云苑,31.249498,121.377847,"{'lng': 121.377847, 'lat': 31.249498}",嘉云苑,长征
8083,8083.0,8083.0,8083.0,8083.0,8083.0,8083.0,8083.0,8083.0,8083.0,普陀,普陀区河滨香景园,31.235946999999996,121.36721899999999,"{'lng': 121.367219, 'lat': 31.235947}",河滨香景园,长征
8084,8084.0,8084.0,8084.0,8084.0,8084.0,8084.0,8084.0,8084.0,8084.0,普陀,普陀区祥和尊邸,31.249233,121.38645700000001,"{'lng': 121.386457, 'lat': 31.249233}",祥和尊邸,长征
8085,8085.0,8085.0,8085.0,8085.0,8085.0,8085.0,8085.0,8085.0,8085.0,普陀,普陀区金沙雅苑(二期),31.245524,121.373579,"{'lng': 121.373579, 'lat': 31.245524}",金沙雅苑(二期),长征
8086,8086.0,8086.0,8086.0,8086.0,8086.0,8086.0,8086.0,8086.0,8086.0,普陀,普陀区中海紫御豪庭(公寓),31.235065999999996,121.387992,"{'lng': 121.387992, 'lat': 31.235066}",中海紫御豪庭(公寓),长征
8087,8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,普陀,普陀区朝霞新苑,31.247044,121.372651,"{'lng': 121.372651, 'lat': 31.247044}",朝霞新苑,长征
8088,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,普陀,普陀区建德花园百合苑,31.244909999999997,121.365853,"{'lng': 121.365853, 'lat': 31.24491}",建德花园百合苑,长征
8089,8089.0,8089.0,8089.0,8089.0,8089.0,8089.0,8089.0,8089.0,8089.0,普陀,普陀区建德花园紫藤苑,31.245511999999998,121.36363500000002,"{'lng': 121.363635, 'lat': 31.245512}",建德花园紫藤苑,长征
8090,8090.0,8090.0,8090.0,8090.0,8090.0,8090.0,8090.0,8090.0,8090.0,普陀,普陀区上海豪园,31.246198,121.379208,"{'lng': 121.379208, 'lat': 31.246198}",上海豪园,长征
8091,8091.0,8091.0,8091.0,8091.0,8091.0,8091.0,8091.0,8091.0,8091.0,普陀,普陀区振光大厦,31.2536,121.38846399999998,"{'lng': 121.388464, 'lat': 31.2536}",振光大厦,长征
8092,8092.0,8092.0,8092.0,8092.0,8092.0,8092.0,8092.0,8092.0,8092.0,普陀,普陀区万景园,31.242682000000002,121.376314,"{'lng': 121.376314, 'lat': 31.242682}",万景园,长征
8093,8093.0,8093.0,8093.0,8093.0,8093.0,8093.0,8093.0,8093.0,8093.0,普陀,普陀区建德花园郁金香苑(公寓),31.241227000000002,121.36408600000001,"{'lng': 121.364086, 'lat': 31.241227}",建德花园郁金香苑(公寓),长征
8094,8094.0,8094.0,8094.0,8094.0,8094.0,8094.0,8094.0,8094.0,8094.0,奉贤,奉贤区景源名墅,30.91354,121.425164,"{'lng': 121.425164, 'lat': 30.91354}",景源名墅,庄行
8095,8095.0,8095.0,8095.0,8095.0,8095.0,8095.0,8095.0,8095.0,8095.0,奉贤,奉贤区冷泾新村,30.910362,121.406305,"{'lng': 121.406305, 'lat': 30.910362}",冷泾新村,庄行
8096,8096.0,8096.0,8096.0,8096.0,8096.0,8096.0,8096.0,8096.0,8096.0,奉贤,奉贤区佳兆业8号(公寓),30.910646999999997,121.425875,"{'lng': 121.425875, 'lat': 30.910647}",佳兆业8号(公寓),庄行
8097,8097.0,8097.0,8097.0,8097.0,8097.0,8097.0,8097.0,8097.0,8097.0,奉贤,奉贤区丽水湾,30.903083000000002,121.392453,"{'lng': 121.392453, 'lat': 30.903083}",丽水湾,庄行
8098,8098.0,8098.0,8098.0,8098.0,8098.0,8098.0,8098.0,8098.0,8098.0,奉贤,奉贤区一新街89号,30.911384,121.40396100000001,"{'lng': 121.403961, 'lat': 30.911384}",一新街89号,庄行
8099,8099.0,8099.0,8099.0,8099.0,8099.0,8099.0,8099.0,8099.0,8099.0,奉贤,奉贤区校南新村,30.90966,121.406255,"{'lng': 121.406255, 'lat': 30.90966}",校南新村,庄行
8100,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,奉贤,奉贤区申亚乐庭,30.908989000000002,121.407853,"{'lng': 121.407853, 'lat': 30.908989}",申亚乐庭,庄行
8101,8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,奉贤,奉贤区庄南小区,30.90794600000001,121.40600900000001,"{'lng': 121.406009, 'lat': 30.907946}",庄南小区,庄行
8102,8102.0,8102.0,8102.0,8102.0,8102.0,8102.0,8102.0,8102.0,8102.0,奉贤,奉贤区冷泾南区,30.907812,121.41059299999999,"{'lng': 121.410593, 'lat': 30.907812}",冷泾南区,庄行
8103,8103.0,8103.0,8103.0,8103.0,8103.0,8103.0,8103.0,8103.0,8103.0,奉贤,奉贤区汇南小区,30.964485999999997,121.40665700000001,"{'lng': 121.406657, 'lat': 30.964486}",汇南小区,庄行
8104,8104.0,8104.0,8104.0,8104.0,8104.0,8104.0,8104.0,8104.0,8104.0,奉贤,奉贤区佳兆业8号(别墅),30.910646999999997,121.425875,"{'lng': 121.425875, 'lat': 30.910647}",佳兆业8号(别墅),庄行
8105,8105.0,8105.0,8105.0,8105.0,8105.0,8105.0,8105.0,8105.0,8105.0,普陀,普陀区西部名都花园,31.269706,121.436324,"{'lng': 121.436324, 'lat': 31.269706}",西部名都花园,甘泉宜川
8106,8106.0,8106.0,8106.0,8106.0,8106.0,8106.0,8106.0,8106.0,8106.0,普陀,普陀区宜川一村,31.268435999999998,121.445462,"{'lng': 121.445462, 'lat': 31.268436}",宜川一村,甘泉宜川
8107,8107.0,8107.0,8107.0,8107.0,8107.0,8107.0,8107.0,8107.0,8107.0,普陀,普陀区宜川三村,31.265688,121.45067399999999,"{'lng': 121.450674, 'lat': 31.265688}",宜川三村,甘泉宜川
8108,8108.0,8108.0,8108.0,8108.0,8108.0,8108.0,8108.0,8108.0,8108.0,普陀,普陀区龚家宅,31.261771999999997,121.45143999999999,"{'lng': 121.45144, 'lat': 31.261772}",龚家宅,甘泉宜川
8109,8109.0,8109.0,8109.0,8109.0,8109.0,8109.0,8109.0,8109.0,8109.0,普陀,普陀区甘泉三村,31.268634000000002,121.43141299999999,"{'lng': 121.431413, 'lat': 31.268634}",甘泉三村,甘泉宜川
8110,8110.0,8110.0,8110.0,8110.0,8110.0,8110.0,8110.0,8110.0,8110.0,普陀,普陀区黄陵小区,31.268822999999998,121.43284299999999,"{'lng': 121.432843, 'lat': 31.268823}",黄陵小区,甘泉宜川
8111,8111.0,8111.0,8111.0,8111.0,8111.0,8111.0,8111.0,8111.0,8111.0,普陀,普陀区安塞小区,31.269903999999997,121.431708,"{'lng': 121.431708, 'lat': 31.269904}",安塞小区,甘泉宜川
8112,8112.0,8112.0,8112.0,8112.0,8112.0,8112.0,8112.0,8112.0,8112.0,普陀,普陀区甘泉一村,31.270814,121.43888799999999,"{'lng': 121.438888, 'lat': 31.270814}",甘泉一村,甘泉宜川
8113,8113.0,8113.0,8113.0,8113.0,8113.0,8113.0,8113.0,8113.0,8113.0,普陀,普陀区南泉苑,31.275453000000002,121.431148,"{'lng': 121.431148, 'lat': 31.275453}",南泉苑,甘泉宜川
8114,8114.0,8114.0,8114.0,8114.0,8114.0,8114.0,8114.0,8114.0,8114.0,普陀,普陀区新长小区,31.271492,121.44088300000001,"{'lng': 121.440883, 'lat': 31.271492}",新长小区,甘泉宜川
8115,8115.0,8115.0,8115.0,8115.0,8115.0,8115.0,8115.0,8115.0,8115.0,普陀,普陀区子长小区,31.268304999999998,121.44161299999999,"{'lng': 121.441613, 'lat': 31.268305}",子长小区,甘泉宜川
8116,8116.0,8116.0,8116.0,8116.0,8116.0,8116.0,8116.0,8116.0,8116.0,普陀,普陀区长新小区(普陀),31.273198999999998,121.44028,"{'lng': 121.44028, 'lat': 31.273199}",长新小区(普陀),甘泉宜川
8117,8117.0,8117.0,8117.0,8117.0,8117.0,8117.0,8117.0,8117.0,8117.0,普陀,普陀区天成小区,31.268010999999998,121.43845900000001,"{'lng': 121.438459, 'lat': 31.268011}",天成小区,甘泉宜川
