小区名称,区域,已售,楼龄,电梯,地铁,面积,总价1,总价2,总价3,单价1,单价2,单价3
上泰雅苑,浦东,6,17.0,0.16666666666666666,1.0,91.16833333333334,464.0,550.0,,5.011175000000001,6.199999999999999,
上浦小区,浦东,12,26.416666666666668,0.0,0.0,85.53166666666668,270.0,303.75,286.75,3.043,3.693525,3.2136
上海中学住宅区,徐汇,3,35.333333333333336,0.0,0.0,47.27,,398.5,355.0,,8.6312,8.0682
上海五月天(公寓),徐汇,4,17.0,1.0,1.0,147.46249999999998,920.0,1330.0,845.0,7.7279,7.4648,7.3825
上海保利悦庭,宝山,11,6.0,1.0,0.0,97.50818181818182,568.0,595.0,740.0,6.0574,6.3064,5.5406
上海壹街区,静安,28,16.703703703703702,0.9642857142857143,1.0,100.38814814814815,1058.3333333333333,852.5,1031.1875,8.375333333333334,10.038812499999999,8.684899999999999
上海大花园,杨浦,24,17.125,1.0,1.0,128.09833333333333,948.6,725.0,895.5714285714286,6.770439999999999,6.0324333333333335,7.608085714285714
上海家天下花园,松江,8,19.0,0.0,0.0,267.82874999999996,781.4285714285714,,750.0,2.855571428571428,,2.8881
上海师大新村,徐汇,30,35.06666666666667,0.13333333333333333,1.0,56.723,368.0,523.5,359.12,6.7511,7.860275,7.4863
上海庄园三期,嘉定,10,,0.0,0.0,157.86899999999997,,413.0,403.6666666666667,,3.19085,2.4087666666666667
上海康城,闵行,231,14.077922077922079,1.0,0.0,119.7803030303031,,459.8157894736842,413.52875000000006,,3.5315,3.5038399999999994
上海捷克住宅小区(公寓),青浦,27,12.925925925925926,0.4444444444444444,0.0,101.8725925925926,348.1666666666667,387.4,359.4,3.412777777777778,4.02792,3.46582
上海星河湾,闵行,14,7.285714285714286,1.0,0.0,274.2157142857142,1457.0,,1616.6666666666667,5.169099999999999,,5.944933333333334
上海星港,普陀,6,12.5,1.0,1.0,125.94,726.0,931.6666666666666,,6.037,7.0208,
上海春城,闵行,62,17.112903225806452,0.9193548387096774,0.0,113.9382258064517,554.3055555555555,649.5,720.6666666666666,5.302533333333334,5.7090176470588245,5.594033333333333
上海未来,浦东,10,16.6,0.9,1.0,123.44499999999998,920.36,782.5,1231.5,7.48922,8.12055,7.728949999999999
上海派,嘉定,5,,1.0,0.0,77.01599999999999,,235.26666666666665,270.0,,3.3922000000000003,3.051
上海源花城,松江,57,12.842105263157896,1.0,0.0,106.77649122807019,338.7416666666667,449.25,386.72,3.3694666666666664,3.893075,3.596773333333333
上海滩大宁城(公寓),静安,59,8.604166666666666,1.0,1.0,95.585593220339,852.2222222222222,806.1578947368421,730.25,7.934899999999999,8.437005263157895,7.961468749999999
上海滩新昌城,黄浦,19,14.0,1.0,0.0,109.84631578947368,951.625,1176.0,1296.3333333333333,8.9559875,10.151066666666667,9.700833333333334
上海滩花园,黄浦,25,12.84,0.96,1.0,121.72083333333336,1122.1666666666667,1523.3333333333333,1046.6,8.966400000000002,11.211233333333332,8.75958
上海滩花园洋房,浦东,12,15.0,0.0,1.0,198.45416666666665,1682.0,1669.0,,8.471439999999998,8.64512,
上海知音苑,普陀,12,17.5,0.9166666666666666,1.0,115.65333333333336,932.5,1174.3333333333333,847.75,7.767899999999999,8.673233333333334,8.59395
上海绿城,浦东,62,15.03225806451613,1.0,0.0,127.32419354838711,1085.1904761904761,1054.2,1109.1,8.379514285714285,8.572146666666667,8.70766
上海老年大学,黄浦,5,35.0,0.0,1.0,51.872,396.65,275.0,,6.95045,8.894,
上海花园(公寓),闵行,5,25.0,1.0,1.0,162.76399999999998,660.25,638.0,,3.86,4.8555,
上海花城,长宁,17,19.941176470588236,1.0,1.0,123.9405882352941,754.8125,815.0,955.0,6.444649999999999,7.61445,6.482399999999999
上海诗林(公寓),松江,4,16.0,0.75,0.0,81.1775,100.0,697.0,,2.0158,3.9628,
上海豪都国际花园(公寓),青浦,20,22.95,0.0,0.0,97.88550000000001,273.6363636363636,342.75,291.5,3.0437454545454545,3.2457500000000006,2.986625
上海阳城,闵行,60,17.35,0.35,1.0,94.78816666666664,530.8235294117648,538.4615384615385,543.2,5.449941176470588,5.965053846153847,5.762779999999999
上海青年城,松江,42,11.21951219512195,1.0,1.0,45.304761904761904,163.57333333333335,180.64285714285714,150.0,3.607133333333333,4.019064285714285,3.4225
上海香港花园,闵行,10,16.0,0.0,0.0,76.549,316.0,269.5,270.0,3.2560333333333333,4.1477,3.8117
上炼一村,浦东,14,50.07142857142857,0.0,0.0,33.29214285714285,124.325,136.0,117.5,3.5917749999999997,4.459933333333333,3.70095
上炼三村,浦东,19,29.63157894736842,0.0,0.0,48.123684210526314,190.44,200.5,165.25,3.78654,4.162628571428571,3.5821749999999994
上炼二村,浦东,11,35.27272727272727,0.0,0.0,47.26,139.8,203.7,169.25,3.5444000000000004,4.2812,3.4764999999999997
上缝小区,徐汇,34,30.794117647058822,0.0,1.0,46.52911764705883,233.96153846153845,318.1666666666667,273.7,5.318984615384616,7.0293,6.079420000000001
上置美兰优湖,宝山,22,7.0,1.0,1.0,61.61363636363637,91.48181818181818,122.11428571428571,105.0,1.5122454545454544,1.776814285714286,1.5262
上置香岛原墅(公寓),宝山,18,8.333333333333334,1.0,0.0,119.78,329.0,405.0,374.9,3.8462,3.3152,3.1922399999999995
上置香岛原墅(别墅),宝山,13,8.461538461538462,0.0,0.0,201.16,638.25,680.0,631.6666666666666,3.7501499999999997,2.6716,3.5318666666666663
上船大楼,浦东,6,24.833333333333332,1.0,0.0,69.015,,469.5,482.0,,6.54185,7.5691
上虹新村,闵行,32,25.15625,0.0,1.0,69.5509375,325.6875,429.8333333333333,355.1666666666667,4.6761375,5.637083333333333,5.400766666666667
上钞桂花苑,普陀,5,22.6,0.0,0.0,67.244,278.0,625.0,357.4,5.7713,6.6138,5.868
上钞苑,普陀,9,20.77777777777778,0.0,0.0,76.45777777777778,450.0,502.3333333333333,510.75,6.2052,6.908766666666668,6.303025
上钞银杏苑,普陀,6,23.4,0.0,1.0,53.36333333333334,415.0,233.0,,5.8132,7.2699,
上钢一村,浦东,10,31.3,0.0,1.0,42.83,260.25,225.0,228.33333333333334,5.76935,6.3994,5.389966666666666
上钢七村,浦东,26,37.0,0.0,1.0,46.13192307692307,232.0,234.25,225.125,5.2049,6.2238500000000005,5.454525
上钢二村,浦东,8,57.125,0.0,0.0,39.872499999999995,195.0,233.6,162.0,6.3148,5.7326,5.2462
上钢五村,浦东,7,37.714285714285715,0.0,1.0,41.83428571428571,188.0,244.0,,5.3715,6.19195,
上钢八九村,浦东,33,35.58064516129032,0.0,1.0,40.00909090909092,219.0,229.0,191.18571428571428,5.31718,6.1067,5.654328571428571
上钢六村,浦东,14,35.142857142857146,0.0,1.0,42.126428571428576,199.0,224.5,255.8,5.650375,5.878333333333334,5.405374999999999
上钢十村,浦东,10,33.9,0.0,1.0,44.735,295.0,210.0,226.2,5.4782,6.7416,5.55768
上陇新村,闵行,13,26.0,0.0,0.0,67.41999999999999,273.35714285714283,,310.5,4.2065,,4.3918
上院,奉贤,7,8.0,1.0,0.0,93.30857142857144,188.9,314.0,263.8,2.0861,3.1351999999999998,3.0218
上隽嘉苑(公寓),嘉定,36,9.416666666666666,1.0,0.0,80.44416666666669,299.625,298.0,338.75,3.8329833333333334,4.08438,3.8855750000000002
上青佳园,普陀,16,15.625,1.0,1.0,104.4125,687.0,672.5,743.4,6.719679999999999,7.0701,7.38714
世华佳苑,宝山,5,15.0,0.4,1.0,88.97200000000001,240.0,,397.5,4.2441,,4.1053
世华锦城,浦东,43,12.685714285714285,0.5813953488372093,0.8837209302325582,73.79255813953488,418.2916666666667,522.4,501.72727272727275,6.20935,6.97859,6.481963636363636
世博家园十一街坊,闵行,31,14.0,0.2903225806451613,1.0,77.36354838709678,335.0,369.375,328.375,4.575,4.6507125,4.297083333333334
世博花园,虹口,21,12.571428571428571,1.0,1.0,107.6742857142857,883.1111111111111,833.3333333333334,871.6666666666666,7.486055555555557,8.675733333333334,8.3185
世和园,杨浦,20,17.0,1.0,1.0,68.33500000000001,436.6,469.5,419.0,6.3905,6.4852,6.12725
世家小区,徐汇,5,40.0,0.0,1.0,59.522000000000006,535.6666666666666,810.0,800.0,10.3748,11.7904,11.6449
世界路117弄,杨浦,4,22.0,0.25,1.0,71.58749999999999,363.8,,420.0,5.1957,,5.7252
世界路65弄,杨浦,5,16.0,0.0,1.0,68.066,383.6666666666667,300.0,208.0,4.804866666666666,4.8576,5.4041
世界路99弄,杨浦,5,25.4,0.0,1.0,51.041999999999994,214.125,230.0,,3.984925,5.7243,
世盟壹天地,嘉定,14,6.0,1.0,1.0,47.85285714285714,104.4,157.66666666666666,,2.8972200000000004,3.020166666666667,
世纪之春花园,长宁,10,17.0,1.0,1.0,99.352,654.7,716.6666666666666,600.0,6.9953,6.771766666666667,5.8824
世纪之门,普陀,38,19.526315789473685,1.0,1.0,62.642105263157895,597.0,448.84615384615387,465.3181818181818,6.6842500000000005,7.922284615384614,7.435490909090908
世纪新城,松江,30,17.0,0.3333333333333333,0.0,97.31166666666664,300.62142857142857,355.8,341.6666666666667,3.0549571428571425,3.9183,3.3855
世纪时空大厦,静安,3,17.0,0.0,1.0,49.199999999999996,260.0,,293.0,5.3222000000000005,,5.8355
世纪花苑,静安,9,21.0,0.7777777777777778,0.0,111.51555555555554,686.5,580.0,605.0,5.2135,5.3388,6.3265
世纪苑,闵行,20,18.9,1.0,1.0,151.522,775.9571428571428,857.5,851.6,5.499885714285713,5.819500000000001,5.9396
世纪非凡怡园,宝山,27,12.0,0.14814814814814814,0.0,97.47814814814814,314.0,220.0,331.6625,4.36825,4.3189,3.5573750000000004
世纪非凡锦城,宝山,3,12.0,1.0,0.0,85.38,,306.0,336.5,,3.8327,3.8425000000000002
世茂海滨馨苑,奉贤,7,8.0,1.0,0.0,75.72857142857143,,169.66666666666666,137.33333333333334,,2.2065333333333332,1.9646333333333335
世茂湖滨花园(公寓),浦东,26,16.307692307692307,0.9230769230769231,0.0,190.41923076923072,1419.0,1423.0,1362.5,7.288466666666667,7.906280000000001,7.6579500000000005
世茂滨江花园,浦东,122,14.333333333333334,0.0,1.0,169.59934426229518,1272.5271428571427,1419.52,1229.4666666666667,7.437442857142857,8.346728000000002,9.395766666666667
东一小区,浦东,39,24.17948717948718,0.0,1.0,62.05025641025641,279.8181818181818,305.7,282.975,4.332436363636364,5.0627545454545455,4.5078
东三小区,浦东,26,37.65384615384615,0.0,0.0,40.002692307692314,290.0,193.16666666666666,207.9,6.1092,5.79645,4.865609999999999
东上海中心,杨浦,8,12.0,1.0,1.0,75.05499999999998,,603.0,410.0,,7.20925,6.2396
东业大厦,黄浦,4,19.0,1.0,1.0,147.8225,897.0,,750.0,5.443666666666666,,7.5819
东义路21弄,浦东,6,34.166666666666664,0.0,1.0,48.48499999999999,194.0,219.5,206.0,4.2265,4.2356,3.8868
东二小区,浦东,39,23.76923076923077,0.0,1.0,58.84589743589742,243.5,287.90909090909093,300.0,4.108428571428571,5.133036363636363,4.6228
东五小区(浦东),浦东,35,25.0,0.0,1.0,52.29457142857142,240.4090909090909,270.3,237.57142857142858,4.5354636363636365,5.20498,4.712542857142857
东五小区(虹口),虹口,7,31.428571428571427,1.0,1.0,66.23285714285714,411.6666666666667,484.0,,6.3683000000000005,7.319,
东亚新苑,闵行,4,33.25,0.0,0.0,58.839999999999996,240.0,252.0,190.0,3.8162,3.3171,3.97225
东体小区,虹口,80,38.723684210526315,0.0,1.0,48.55725,287.46153846153845,319.2,346.0894736842106,5.949223076923077,6.884026666666667,6.42001052631579
东元坊,黄浦,7,6.857142857142857,1.0,0.0,69.50714285714285,,620.0,667.5,,8.7608,9.38795
东兰世茗雅苑,闵行,16,15.75,0.375,0.0,113.345625,617.4285714285714,823.25,577.9,5.808057142857143,6.272575,6.222049999999999
东兰兴城(东兰新村),闵行,20,23.5,0.0,1.0,77.0365,468.3333333333333,400.8,372.25,5.417333333333333,5.16972,5.052975
东兰兴城(惠兰苑),闵行,8,18.0,0.5,1.0,109.37125000000002,609.0,745.0,683.1,5.6794,5.8382,5.7001
东兰兴城(木兰苑),闵行,4,19.0,0.0,1.0,77.62,,436.0,471.5,,6.0064,5.7014499999999995
东兰兴城(玉兰苑),闵行,7,19.714285714285715,0.0,1.0,114.98142857142855,,632.725,645.0,,6.267675,5.3733
东兰小区,闵行,33,31.0,0.0,1.0,48.92484848484848,215.0,279.7,268.375,4.58785,5.978975,5.1630375
东兰路37弄,闵行,9,30.666666666666668,0.0,1.0,48.75,250.75,264.5,302.9,5.08605,6.822749999999999,6.0593
东兰雅苑,闵行,12,17.0,0.8333333333333334,1.0,87.92416666666666,419.5625,,584.0,4.948175,,5.838566666666666
东兴苑,浦东,6,18.0,0.0,1.0,83.15333333333334,340.0,415.0,352.5,4.2817,4.8824,4.284050000000001
东力新村,浦东,19,17.05263157894737,0.0,1.0,68.83315789473686,244.83333333333334,189.5,287.5,3.618233333333334,3.6292,4.0945
东区新村,浦东,4,37.25,0.0,0.0,43.385000000000005,,80.33333333333333,80.0,,1.8490666666666666,1.8442
东升家园(三期),浦东,15,14.0,0.4666666666666667,0.0,88.78133333333332,,259.2285714285714,234.0,,3.0667714285714287,2.5491333333333333
东华美路220弄,闵行,3,26.333333333333332,0.0,0.0,72.74333333333333,239.0,278.0,253.5,3.2889,3.8198,3.4831
东南一村,浦东,15,24.928571428571427,0.0,0.0,64.27933333333333,215.375,341.5,204.85999999999999,3.6073250000000003,3.8168999999999995,3.7310000000000003
东南三村,浦东,12,29.916666666666668,0.0,0.0,54.626666666666665,195.0,248.5,194.46666666666667,3.610633333333333,5.5469,3.5367333333333337
东南二村,浦东,14,33.642857142857146,0.0,0.0,52.56142857142857,183.66666666666666,220.5,180.33333333333334,3.621066666666666,4.11325,3.2203666666666666
东南新村(浦东),浦东,27,39.629629629629626,0.0,1.0,43.52962962962964,306.0,253.575,275.8,6.444,7.6545749999999995,6.10206
东卫小区,浦东,5,17.0,0.0,0.0,79.57000000000001,280.0,,205.0,2.4423,,2.9995000000000003
东唐苑,浦东,19,20.0,0.0,1.0,92.18631578947368,329.6666666666667,415.0,341.6666666666667,3.9837333333333333,4.92315,4.055499999999999
东四小区,虹口,9,34.0,0.3333333333333333,1.0,44.531111111111116,345.5,376.6666666666667,300.0,7.3617,8.1205,8.1923
东园一村,浦东,27,32.0,0.37037037037037035,1.0,46.2637037037037,377.875,392.0,326.5,7.1372,8.2562,8.385033333333332
东园三村,浦东,18,25.266666666666666,0.3333333333333333,1.0,66.92333333333335,,530.0,476.0,,8.09485,7.934724999999999
东园二村,浦东,19,32.68421052631579,0.42105263157894735,1.0,46.944210526315786,,397.0,316.35714285714283,,7.5996,7.800142857142858
东园四村,浦东,19,29.42105263157895,0.15789473684210525,1.0,60.73894736842104,433.3333333333333,324.0,528.9333333333333,6.583166666666667,9.0517,7.458966666666666
东城家园,浦东,3,13.0,1.0,0.0,109.96333333333335,,851.5,738.0,,7.41495,7.3572
东城新村,浦东,60,19.166666666666668,0.36666666666666664,0.0,69.372,473.0214285714286,498.93333333333334,505.2166666666667,6.518778571428571,7.261926666666666,7.144766666666666
东城时代华庭(公寓),浦东,9,14.0,0.1111111111111111,0.0,98.57555555555557,350.0,294.0,282.75,3.2381,3.2145,2.947875
东城花苑一村,浦东,14,21.857142857142858,0.0,1.0,93.08357142857143,317.0,279.0,286.0,2.7463,3.2552,2.93105
东外滩1号,杨浦,3,8.0,1.0,1.0,77.85666666666667,740.0,505.0,,7.147,7.77245,
东安一村,徐汇,62,40.483870967741936,0.03225806451612903,1.0,51.880967741935464,264.875,390.7916666666667,324.53333333333336,5.849558333333333,6.700341666666666,6.309713333333334
东安三村,徐汇,8,31.5,0.0,1.0,48.16375000000001,344.0,342.5,,6.5628,7.9273,
东安二村,徐汇,38,43.55882352941177,0.0,1.0,53.77684210526316,344.05555555555554,339.4,392.55555555555554,6.1397,6.66134,6.44998888888889
东安五村,徐汇,9,32.333333333333336,0.0,0.0,40.934444444444445,225.0,390.2,327.5,7.0247,7.5184,7.23615
东安四村,徐汇,30,41.48275862068966,0.0,1.0,49.720666666666666,371.1666666666667,351.5833333333333,353.8,5.881049999999998,7.625466666666667,7.10214
东安小区,徐汇,13,33.69230769230769,1.0,1.0,45.81307692307693,318.375,256.0,364.5,6.836475,7.6487,6.9237
东安花苑,徐汇,11,23.545454545454547,1.0,1.0,118.82818181818183,563.0,714.25,,4.594966666666667,6.59855,
东寅公寓,静安,4,20.0,0.0,0.0,82.62,278.0,506.0,476.0,4.7554,5.57535,5.2591
东岸新里,杨浦,6,9.0,1.0,0.0,75.68499999999999,,498.0,529.0,,6.8567,6.93005
东川花苑,闵行,33,28.96969696969697,0.0,1.0,55.463939393939405,212.97272727272727,255.825,217.0,3.508718181818182,4.603574999999999,4.61044
东川苑,闵行,6,23.666666666666668,0.0,1.0,83.64833333333333,269.5,,220.0,2.12005,,3.1669
东川路2817弄,闵行,5,24.2,0.0,1.0,62.682,173.0,239.66666666666666,251.0,2.9726,3.8569333333333335,3.6131
东建新村,浦东,10,43.5,0.0,1.0,36.487,282.0,220.5,258.0,5.8398,7.140000000000001,5.632
东新苑,普陀,4,20.0,0.5,1.0,113.63,558.0,825.0,730.0,7.2789,6.9206,5.4223
东新街11号,闵行,3,26.0,0.0,0.0,67.42999999999999,130.0,,206.0,2.0072,,3.0001499999999997
东新街2弄小区,闵行,4,30.75,0.0,0.0,51.8625,117.4,,155.0,2.62775,,2.7366
东方丽景,浦东,21,15.0,1.0,1.0,103.31523809523804,599.1666666666666,641.75,579.0,5.3392333333333335,6.2873,5.9721
东方丽都,宝山,21,11.142857142857142,0.5238095238095238,1.0,110.49047619047616,434.625,392.7,401.7857142857143,3.5815124999999997,4.202159999999999,3.8787428571428566
东方公寓(虹口),虹口,5,23.2,0.0,1.0,67.606,318.0,387.0,454.0,6.4622,5.9539,6.0818666666666665
东方冠郡,浦东,31,9.193548387096774,0.7419354838709677,0.0,104.23838709677419,,257.75,314.3,,2.91905,3.1312800000000003
东方剑桥,长宁,11,19.0,1.0,0.0,137.97636363636363,1352.5,1290.8333333333333,,9.163699999999999,9.438966666666667,
东方吉苑,浦东,4,12.75,0.75,0.25,90.99000000000001,,597.0,558.0,,6.4892,6.0104
东方名城,杨浦,5,16.4,0.6,0.0,120.176,630.6666666666666,830.0,,5.663966666666667,6.3277,
东方听潮豪园,浦东,11,10.454545454545455,1.0,0.0,101.38000000000002,224.9,343.76,,3.9665,3.6343199999999998,
东方城市公寓,浦东,5,13.0,1.0,0.0,135.43599999999998,1100.0,1160.0,1166.5,7.5266,7.9371,8.07155
东方城市华庭,浦东,3,14.0,1.0,1.0,115.25,498.0,595.0,,4.3566,6.3003,
东方城市绿洲,浦东,19,10.0,1.0,1.0,89.29526315789474,422.5,513.0,401.8333333333333,4.7722999999999995,5.173775,4.746866666666667
东方城市花园(一期),浦东,10,17.0,1.0,1.0,119.30799999999999,807.0,944.0,1015.0,7.115425,7.80625,8.113800000000001
东方城市花园(二期),浦东,35,14.371428571428572,1.0,0.8571428571428571,124.08542857142854,1076.6666666666667,865.6666666666666,858.625,6.781866666666667,7.3174866666666665,7.376787500000001
东方巴黎,徐汇,13,20.0,1.0,0.0,112.005,1230.0,843.6,1402.5,10.52225,9.716460000000001,10.3186
东方帕堤欧,宝山,25,10.0,1.0,0.0,85.4816,375.0833333333333,383.8,346.75,4.3514,4.55748,4.034025
东方庭院(别墅),青浦,26,12.153846153846153,0.0,0.0,221.7803846153846,484.1666666666667,495.2857142857143,565.0,2.184066666666667,2.2665571428571427,2.4629714285714286
东方康德家园,浦东,18,11.0,0.4444444444444444,0.0,79.12388888888889,376.5,393.0,307.0,4.94125,4.815255555555556,4.32966
东方御水湾,浦东,9,8.0,0.5555555555555556,0.0,80.76444444444445,360.0,607.5,450.0,5.4687,6.87525,5.0353
东方御花园,闵行,23,20.08695652173913,0.17391304347826086,1.0,102.65304347826086,566.1428571428571,615.0,502.2857142857143,5.249271428571428,5.005533333333333,5.0568857142857135
东方慧谷,嘉定,29,7.0,1.0,0.0,52.59689655172413,80.64,110.0,104.5,1.60336,1.9189800000000001,1.7399
东方时空公寓,徐汇,13,17.0,1.0,0.0,46.196153846153834,435.0,580.1666666666666,512.1428571428571,9.63675,11.3953,11.428914285714285
东方明珠国际公寓,浦东,6,15.0,1.0,1.0,88.92999999999999,,661.6,627.0,,7.8762,7.420299999999999
东方明珠大宁公寓,静安,7,22.571428571428573,0.42857142857142855,1.0,111.69142857142857,,828.0,784.6666666666666,,7.3457,6.965633333333334
东方明珠小区,闵行,5,24.0,0.0,1.0,90.80600000000001,550.0,535.0,572.0,5.3722,5.95645,6.5907
东方星座酒店式公寓,杨浦,3,16.0,1.0,1.0,37.656666666666666,100.0,127.0,,2.9312,2.8054,
东方曼哈顿,徐汇,70,17.41269841269841,0.9,0.0,111.72578125000001,1144.4666666666667,1047.375,1176.8,10.08745,9.586925,11.8378
东方曼哈顿(尚东区),徐汇,3,17.0,1.0,0.0,146.46666666666667,1580.0,1900.0,,11.6075,11.3664,
东方汇景苑,浦东,11,17.0,1.0,1.0,125.70272727272726,749.0,884.1666666666666,1125.0,6.562849999999999,7.408966666666667,7.6531
